Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson5	Vocabulary	2.6.ex	Exam	저는 여덟 시에 출근합니다.	cho-nưn yo-tol sxi-ê trrul-gưn-ham-ni-ta.	Tôi đi làm lúc 8 giờ.	https://luandai123.github.io/THTH/L5Vo2.6.ex.mp3	
Lesson5	Vocabulary	2.6.tip	Def			[MẸO] "출(出)" = ra + "근(勤)" = làm việc → ra đi làm việc = đi làm!		
Lesson5	Vocabulary	2.7	Exam	퇴근하다	thuê-gưn-ha-đa	Tan làm, tan sở	https://luandai123.github.io/THTH/L5Vo2.7.mp3	https://luandai123.github.io/THTH/L5Vo2.7.png
Lesson5	Vocabulary	2.7.ex	Exam	저는 여섯 시에 퇴근합니다.	cho-nưn yo-sot sxi-ê thuê-gưn-ham-ni-ta.	Tôi tan làm lúc 6 giờ.	https://luandai123.github.io/THTH/L5Vo2.7.ex.mp3	
Lesson5	Vocabulary	2.7.tip	Def			[MẸO] "퇴(退)" = lui/về + "근(勤)" = làm việc → về sau khi làm việc = tan làm!		
Lesson5	Vocabulary	2.8	Exam	시작하다	sxi-cha-kha-đa	Bắt đầu	https://luandai123.github.io/THTH/L5Vo2.8.mp3	https://luandai123.github.io/THTH/L5Vo2.8.png
Lesson5	Vocabulary	2.8.ex	Exam	수업이 아홉 시에 시작합니다.	su-o-pi a-hôp sxi-ê sxi-cha-kham-ni-ta.	Giờ học bắt đầu lúc 9 giờ.	https://luandai123.github.io/THTH/L5Vo2.8.ex.mp3	
Lesson5	Vocabulary	2.8.tip	Def			[MẸO] "시작(始作)" = thuỷ tác (bắt đầu làm) → bắt đầu!		
Lesson5	Vocabulary	2.9	Exam	끝나다	kkưn-na-đa	Kết thúc, xong	https://luandai123.github.io/THTH/L5Vo2.9.mp3	https://luandai123.github.io/THTH/L5Vo2.9.png
Lesson5	Vocabulary	2.9.ex	Exam	수업이 다섯 시에 끝납니다.	su-o-pi ta-sot sxi-ê kkưn-nam-ni-ta.	Giờ học kết thúc lúc 5 giờ.	https://luandai123.github.io/THTH/L5Vo2.9.ex.mp3	
Lesson5	Vocabulary	2.9.tip	Def			[MẸO] Trái nghĩa với 시작하다(bắt đầu) — luôn học chung với nhau!		
Lesson5	Vocabulary	2.10	Exam	자다	cha-đa	Ngủ	https://luandai123.github.io/THTH/L5Vo2.10.mp3	https://luandai123.github.io/THTH/L5Vo2.10.png
Lesson5	Vocabulary	2.10.ex	Exam	저는 열한 시에 잡니다.	cho-nưn yo-ran sxi-ê cham-ni-ta.	Tôi ngủ lúc 11 giờ.	https://luandai123.github.io/THTH/L5Vo2.10.ex.mp3	
Lesson5	Vocabulary	2.10.tip	Def			[MẸO] "자다" là động từ một âm tiết cực cơ bản, học thuộc ngay!		
Lesson5	Grammar	1	Struc	고유어 수사 — Số từ thuần Hàn				
Lesson5	Grammar	1	Def			Tiếng Hàn có số từ thuần Hàn dùng để đếm số lượng: 하나, 둘, 셋, 넷, 다섯... Với số lớn hơn 100 thì dùng số từ Hán Hàn.		
Lesson5	Grammar	1	Form			하나,둘,셋,넷,스물 khi đứng trước danh từ đơn vị đổi thành 한,두,세,네,스무.		
Lesson5	Grammar	1.1	Exam	교실에 남자가 두 명 있습니다.	gyô-si-rê nam-cha-ga tu myong it-ssưm-ni-ta.	Trong phòng học có hai nam sinh.	https://luandai123.github.io/THTH/L5Gr1.1.mp3	
Lesson5	Grammar	1.2	Exam	지금 몇 시입니까? — 열두 시입니다.	chi-gưm myot sxi-im-ni-kka? yol-tu sxi-im-ni-ta.	Bây giờ là mấy giờ? — Là 12 giờ.	https://luandai123.github.io/THTH/L5Gr1.2.mp3	
Lesson5	Grammar	2	Struc	수 관형사 (1) — Định từ số: giờ dùng số thuần Hàn, phút dùng số Hán Hàn				
Lesson5	Grammar	2	Def			Khi nói "giờ" (시) dùng số từ thuần Hàn; khi nói "phút" (분) dùng số từ Hán Hàn.		
Lesson5	Grammar	2	Form			한/두/세... + 시 | 일/이/삼... + 분.		
Lesson5	Grammar	2.1	Exam	지금 몇 시입니까? — 세 시 사십오 분입니다.	chi-gưm myot sxi-im-ni-kka? sê sxi sa-sxip-ô pu-nim-ni-ta.	Bây giờ là mấy giờ? — Là 3 giờ 45 phút.	https://luandai123.github.io/THTH/L5Gr2.1.mp3	
Lesson5	Grammar	3	Struc	V/A-아/어요 — Đuôi câu thân mật lịch sự (informal polite)				
Lesson5	Grammar	3	Def			Đuôi câu gắn sau thân động từ/tính từ để nói suy nghĩ, thông báo sự thật một cách thân mật. Câu hỏi thì lên giọng ở cuối câu.		
Lesson5	Grammar	3	Form			Thân từ có nguyên âm 아/오 + 아요 | Thân từ có nguyên âm khác + 어요 | 하다 → 해요.		
Lesson5	Grammar	3.1	Exam	지금 무엇을 해요? — 학교에서 공부해요.	chi-gưm mu-o-sưl hê-yô? hak-kkyô-ê-so gông-pu-hê-yô.	Bây giờ bạn đang làm gì? — Tôi đang học ở trường.	https://luandai123.github.io/THTH/L5Gr3.1.mp3	
Lesson5	Grammar	3.2	Exam	다음 주말에 여행을 가요.	ta-ưm chu-ma-rê yo-hêng-ưl ga-yô.	Cuối tuần sau tôi đi du lịch.	https://luandai123.github.io/THTH/L5Gr3.2.mp3	
Lesson5	Grammar	3.3	Exam	카페에서 커피를 마셔요.	kha-phê-ê-so kho-phi-rưl ma-syo-yô.	Tôi uống cà phê ở quán cà phê.	https://luandai123.github.io/THTH/L5Gr3.3.mp3	
Lesson5	Grammar	4	Struc	N + 에 가다[오다/다니다] — Đi/đến/đi lại (nơi chốn)				
Lesson5	Grammar	4	Def			Tiểu từ 에 chỉ hướng đi đến, thường dùng cùng 가다(đi), 오다(đến), 다니다(đi lại thường xuyên).		
Lesson5	Grammar	4	Form			Nơi chốn + 에 + 가다/오다/다니다.		
Lesson5	Grammar	4.1	Exam	지금 학교에 가요.	chi-gưm hak-kkyô-ê ga-yô.	Bây giờ tôi đi đến trường.	https://luandai123.github.io/THTH/L5Gr4.1.mp3	
Lesson5	Grammar	4.2	Exam	저는 한국대학교에 다녀요.	cho-nưn han-guk-tê-hak-kkyô-ê ta-nyo-yô.	Tôi đang học (đi lại) ở trường Đại học Hàn Quốc.	https://luandai123.github.io/THTH/L5Gr4.2.mp3	
Lesson5	Grammar	5	Struc	안 + V/A — Phó từ phủ định "không"				
Lesson5	Grammar	5	Def			Đặt trước động từ/tính từ để biểu thị phủ định. Với động từ dạng "danh từ + 하다" thì 안 đặt sau danh từ, trước 하다.		
Lesson5	Grammar	5	Form			안 + V/A | Danh từ + 안 + 하다.		
Lesson5	Grammar	5.1	Exam	지금 학교에 안 가요.	chi-gưm hak-kkyô-ê an ga-yô.	Bây giờ tôi không đến trường.	https://luandai123.github.io/THTH/L5Gr5.1.mp3	
Lesson5	Grammar	5.2	Exam	동생이 사과를 안 먹어요.	tông-sêng-i sa-goa-rưl an mo-go-yô.	Em tôi không ăn táo.	https://luandai123.github.io/THTH/L5Gr5.2.mp3	
Lesson5	Speaking	1	Struc	Hội thoại 1 — Nam & Yoo Jin (남 & 유진): Việc trong ngày				
Lesson5	Speaking	1.1	Exam	유진 씨, 보통 오전에 뭘 해요?	yu-chin sxi, pô-thông ô-cho-nê muol hê-yô?	Yoo Jin ơi, buổi sáng bạn thường làm gì?	https://luandai123.github.io/THTH/L5Sp1.1.mp3	
Lesson5	Speaking	1.2	Exam	열 시에 학교에서 공부를 해요.	yol sxi-ê hak-kkyô-ê-so gông-pu-rưl hê-yô.	Tôi học ở trường lúc 10 giờ.	https://luandai123.github.io/THTH/L5Sp1.2.mp3	
Lesson5	Speaking	1.3	Exam	점심은 몇 시에 먹어요?	chom-sxi-mưn myot sxi-ê mo-go-yô?	Bạn ăn trưa lúc mấy giờ?	https://luandai123.github.io/THTH/L5Sp1.3.mp3	
Lesson5	Speaking	1.4	Exam	오후 한 시에 먹어요.	ô-hu han sxi-ê mo-go-yô.	Tôi ăn lúc 1 giờ chiều.	https://luandai123.github.io/THTH/L5Sp1.4.mp3	
Lesson5	Speaking	1.5	Exam	오후에 뭘 해요?	ô-hu-ê muol hê-yô?	Buổi chiều bạn làm gì?	https://luandai123.github.io/THTH/L5Sp1.5.mp3	
Lesson5	Speaking	1.6	Exam	컴퓨터실에 가요. 거기에서 인터넷을 해요.	khom-phyu-tho-si-rê ga-yô. ko-gi-ê-so in-tho-nê-sưl hê-yô.	Tôi đến phòng máy tính. Ở đó tôi lên mạng.	https://luandai123.github.io/THTH/L5Sp1.6.mp3	
Lesson5	Speaking	2	Struc	Hội thoại 2 — Phong & Hiền (풍 & 히엔): Hẹn xem phim				
Lesson5	Speaking	2.1	Exam	히엔 씨, 내일 뭘 해요?	hi-ên sxi, nê-il muol hê-yô?	Hiền ơi, mai bạn làm gì?	https://luandai123.github.io/THTH/L5Sp2.1.mp3	
Lesson5	Speaking	2.2	Exam	극장에서 친구를 만나요.	gưk-chang-ê-so trin-gu-rưl man-na-yô.	Tôi gặp bạn ở rạp chiếu phim.	https://luandai123.github.io/THTH/L5Sp2.2.mp3	
Lesson5	Speaking	2.3	Exam	몇 시에 만나요?	myot sxi-ê man-na-yô?	Mấy giờ bạn gặp?	https://luandai123.github.io/THTH/L5Sp2.3.mp3	
Lesson5	Speaking	2.4	Exam	오후 일곱 시에 만나요.	ô-hu il-gôp sxi-ê man-na-yô.	Tôi gặp lúc 7 giờ tối.	https://luandai123.github.io/THTH/L5Sp2.4.mp3	
Lesson5	Speaking	2.5	Exam	영화가 몇 시에 시작해요?	yong-hoa-ga myot sxi-ê sxi-cha-khê-yô?	Phim bắt đầu lúc mấy giờ?	https://luandai123.github.io/THTH/L5Sp2.5.mp3	
Lesson5	Speaking	2.6	Exam	오후 일곱 시 반에 시작해요.	ô-hu il-gôp sxi ba-nê sxi-cha-khê-yô.	Phim bắt đầu lúc 7 giờ rưỡi tối.	https://luandai123.github.io/THTH/L5Sp2.6.mp3	
Lesson5	Speaking	3	Struc	Hội thoại 3 — Ji Hoon & Su Bin (지훈 & 수빈): Giờ đi làm				
Lesson5	Speaking	3.1	Exam	수빈 씨, 보통 몇 시에 회사에 가요?	su-pin sxi, pô-thông myot sxi-ê huê-sa-ê ga-yô?	Su Bin ơi, bạn thường đến công ty lúc mấy giờ?	https://luandai123.github.io/THTH/L5Sp3.1.mp3	
Lesson5	Speaking	3.2	Exam	여덟 시 반에 가요. 여덟 시 사십 분에 커피를 마셔요.	yo-tol sxi ba-nê ga-yô. yo-tol sxi sa-sxip pu-nê kho-phi-rưl ma-syo-yô.	Tôi đến lúc 8 giờ rưỡi. Lúc 8 giờ 40 tôi uống cà phê.	https://luandai123.github.io/THTH/L5Sp3.2.mp3	
Lesson5	Speaking	3.3	Exam	그럼, 몇 시에 일을 시작해요?	kư-rom, myot sxi-ê i-rưl sxi-cha-khê-yô?	Vậy bạn bắt đầu làm việc lúc mấy giờ?	https://luandai123.github.io/THTH/L5Sp3.3.mp3	
Lesson5	Speaking	3.4	Exam	아홉 시에 시작해요. 오후 여섯 시에 끝나요.	a-hôp sxi-ê sxi-cha-khê-yô. ô-hu yo-sot sxi-ê kkưn-na-yô.	Tôi bắt đầu lúc 9 giờ. Kết thúc lúc 6 giờ chiều.	https://luandai123.github.io/THTH/L5Sp3.4.mp3	
Lesson5	Speaking	3.5	Exam	저녁에 뭘 해요?	cho-nyo-gê muol hê-yô?	Buổi tối bạn làm gì?	https://luandai123.github.io/THTH/L5Sp3.5.mp3	
Lesson5	Speaking	3.6	Exam	공원에서 운동을 해요. 밤 열 시에 집에 와요.	gông-uô-nê-so un-đông-ưl hê-yô. pam yol sxi-ê chi-pê oa-yô.	Tôi tập thể dục ở công viên. Tôi về nhà lúc 10 giờ tối.	https://luandai123.github.io/THTH/L5Sp3.6.mp3	
Lesson5	Pronunciation	1	Struc	ㅎ 약화/탈락 — Hiện tượng yếu hoá/lược bỏ âm ㅎ				
Lesson5	Pronunciation	1	Def			Khi phụ âm ㅎ đứng giữa hai nguyên âm hoặc sau phụ âm mũi/lỏng (ㄴ,ㄹ,ㅁ,ㅇ), âm ㅎ thường được phát âm nhẹ đi hoặc lược bỏ, nối vào phụ âm/nguyên âm liền trước.		
Lesson5	Pronunciation	1	Form			...ㄴ/ㄹ/ㅁ/ㅇ + ㅎ... → ㅎ được đọc nhẹ hoặc lược bỏ.		
Lesson5	Pronunciation	1.1	Exam	시험	sxi-hom	kỳ thi → có thể đọc [시험] hoặc nhẹ đi [시엄]	https://luandai123.github.io/THTH/L5Pr1.1.mp3	
Lesson5	Pronunciation	1.2	Exam	일하다	i-ra-đa	làm việc → có thể đọc [일하다] hoặc nhẹ đi [이라다]	https://luandai123.github.io/THTH/L5Pr1.2.mp3	
Lesson5	Pronunciation	1.3	Exam	열심히	yol-sim-hi	chăm chỉ → đọc nhẹ ㅎ [열씸히/여씸히]	https://luandai123.github.io/THTH/L5Pr1.3.mp3	
Lesson6	Subject	0	Subj	주말 (Cuối tuần)				
Lesson6	Vocabulary	1	Struc	Từ để hỏi (의문사): 무슨/어떤/어느				
Lesson6	Vocabulary	1.1	Exam	무슨	mu-sưn	Gì, loại gì	https://luandai123.github.io/THTH/L6Vo1.1.mp3	https://luandai123.github.io/THTH/L6Vo1.1.png
Lesson6	Vocabulary	1.1.ex	Exam	이게 무슨 냄새입니까?	i-gê mu-sưn nêm-sê-im-ni-kka?	Đây là mùi gì vậy?	https://luandai123.github.io/THTH/L6Vo1.1.ex.mp3	
Lesson6	Vocabulary	1.1.tip	Def			[MẸO] "무슨" dùng khi hỏi về sự vật/sự việc mà mình chưa rõ là gì!		
Lesson6	Vocabulary	1.2	Exam	어떤	o-tton	Thế nào, như thế nào	https://luandai123.github.io/THTH/L6Vo1.2.mp3	https://luandai123.github.io/THTH/L6Vo1.2.png
Lesson6	Vocabulary	1.2.ex	Exam	그는 어떤 사람이에요?	kư-nưn o-tton sa-ra-mi-ê-yô?	Anh ấy là người thế nào?	https://luandai123.github.io/THTH/L6Vo1.2.ex.mp3	
Lesson6	Vocabulary	1.2.tip	Def			[MẸO] "어떤" dùng khi hỏi về đặc tính, tính chất, trạng thái!		
Lesson6	Vocabulary	1.3	Exam	어느	o-nư	Nào (trong số nhiều)	https://luandai123.github.io/THTH/L6Vo1.3.mp3	https://luandai123.github.io/THTH/L6Vo1.3.png
Lesson6	Vocabulary	1.3.ex	Exam	도서관이 어느 쪽이에요?	tô-so-goa-ni o-nư tcho-gi-ê-yô?	Thư viện ở phía nào?	https://luandai123.github.io/THTH/L6Vo1.3.ex.mp3	
Lesson6	Vocabulary	1.3.tip	Def			[MẸO] "어느" dùng khi chọn 1 trong nhiều đối tượng cụ thể!		
Lesson6	Vocabulary	2	Struc	Hoạt động cuối tuần (주말 활동)				
Lesson6	Vocabulary	2.1	Exam	등산하다	tưng-san-ha-đa	Leo núi	https://luandai123.github.io/THTH/L6Vo2.1.mp3	https://luandai123.github.io/THTH/L6Vo2.1.png
Lesson6	Vocabulary	2.1.ex	Exam	주말에 등산합니다.	chu-ma-rê tưng-san-ham-ni-ta.	Cuối tuần tôi đi leo núi.	https://luandai123.github.io/THTH/L6Vo2.1.ex.mp3	
Lesson6	Vocabulary	2.1.tip	Def			[MẸO] "등(登)" = leo lên + "산(山)" = núi → leo núi!		
Lesson6	Vocabulary	2.2	Exam	낚시하다	nak-sxi-ha-đa	Câu cá	https://luandai123.github.io/THTH/L6Vo2.2.mp3	https://luandai123.github.io/THTH/L6Vo2.2.png
Lesson6	Vocabulary	2.2.ex	Exam	주말에 낚시합니다.	chu-ma-rê nak-sxi-ham-ni-ta.	Cuối tuần tôi đi câu cá.	https://luandai123.github.io/THTH/L6Vo2.2.ex.mp3	
Lesson6	Vocabulary	2.2.tip	Def			[MẸO] "낚시" = cần câu, "낚시하다" = đi câu cá!		
Lesson6	Vocabulary	2.3	Exam	소풍 가다	sô-phung ga-đa	Đi dã ngoại	https://luandai123.github.io/THTH/L6Vo2.3.mp3	https://luandai123.github.io/THTH/L6Vo2.3.png
Lesson6	Vocabulary	2.3.ex	Exam	가족과 소풍 갑니다.	ga-chôk-koa sô-phung gam-ni-ta.	Tôi đi dã ngoại cùng gia đình.	https://luandai123.github.io/THTH/L6Vo2.3.ex.mp3	
Lesson6	Vocabulary	2.3.tip	Def			[MẸO] "소풍(逍風)" = tiêu phong (dạo chơi hóng gió) → dã ngoại!		
Lesson6	Vocabulary	2.4	Exam	책을 읽다	trê-gưl ik-tta	Đọc sách	https://luandai123.github.io/THTH/L6Vo2.4.mp3	https://luandai123.github.io/THTH/L6Vo2.4.png
Lesson6	Vocabulary	2.4.ex	Exam	주말에 책을 읽습니다.	chu-ma-rê trê-gưl ik-ssưm-ni-ta.	Cuối tuần tôi đọc sách.	https://luandai123.github.io/THTH/L6Vo2.4.ex.mp3	
Lesson6	Vocabulary	2.4.tip	Def			[MẸO] Kết hợp 책(sách) + 읽다(đọc) — cụm động từ hay dùng!		
Lesson6	Vocabulary	2.5	Exam	집에서 쉬다	chi-pê-so sxuy-đa	Nghỉ ở nhà	https://luandai123.github.io/THTH/L6Vo2.5.mp3	https://luandai123.github.io/THTH/L6Vo2.5.png
Lesson6	Vocabulary	2.5.ex	Exam	주말에 집에서 쉽니다.	chu-ma-rê chi-pê-so sxuim-ni-ta.	Cuối tuần tôi nghỉ ở nhà.	https://luandai123.github.io/THTH/L6Vo2.5.ex.mp3	
Lesson6	Vocabulary	2.5.tip	Def			[MẸO] 집(nhà)+에서(ở)+쉬다(nghỉ) — hoạt động cuối tuần phổ biến nhất!		
Lesson6	Vocabulary	2.6	Exam	친구를 만나다	trin-gu-rưl man-na-đa	Gặp bạn	https://luandai123.github.io/THTH/L6Vo2.6.mp3	https://luandai123.github.io/THTH/L6Vo2.6.png
Lesson6	Vocabulary	2.6.ex	Exam	주말에 친구를 만납니다.	chu-ma-rê trin-gu-rưl man-nam-ni-ta.	Cuối tuần tôi gặp bạn.	https://luandai123.github.io/THTH/L6Vo2.6.ex.mp3	
Lesson6	Vocabulary	2.6.tip	Def			[MẸO] Cụm từ quen thuộc, xuất hiện xuyên suốt các bài học!		
Lesson6	Vocabulary	2.7	Exam	영화를 보다	yong-hoa-rưl pô-đa	Xem phim	https://luandai123.github.io/THTH/L6Vo2.7.mp3	https://luandai123.github.io/THTH/L6Vo2.7.png
Lesson6	Vocabulary	2.7.ex	Exam	주말에 영화를 봅니다.	chu-ma-rê yong-hoa-rưl pôm-ni-ta.	Cuối tuần tôi xem phim.	https://luandai123.github.io/THTH/L6Vo2.7.ex.mp3	
Lesson6	Vocabulary	2.7.tip	Def			[MẸO] 영화(phim)+보다(xem) — nhớ 보다 dùng cho cả xem phim!		
Lesson6	Vocabulary	2.8	Exam	쇼핑하다	sxyô-phing-ha-đa	Mua sắm	https://luandai123.github.io/THTH/L6Vo2.8.mp3	https://luandai123.github.io/THTH/L6Vo2.8.png
Lesson6	Vocabulary	2.8.ex	Exam	주말에 쇼핑합니다.	chu-ma-rê sxyô-phing-ham-ni-ta.	Cuối tuần tôi đi mua sắm.	https://luandai123.github.io/THTH/L6Vo2.8.ex.mp3	
Lesson6	Vocabulary	2.8.tip	Def			[MẸO] "쇼핑" phiên âm từ "shopping" (tiếng Anh) — dễ nhớ!		
Lesson6	Grammar	1	Struc	V/A-았/었- — Đuôi thì quá khứ				
Lesson6	Grammar	1	Def			Gắn vào thân động từ/tính từ để biểu hiện một sự việc hay tình huống đã xảy ra trong quá khứ.		
Lesson6	Grammar	1	Form			Thân từ có nguyên âm 아/오 + 았어요 | Thân từ có nguyên âm khác + 었어요 | 하다 → 했어요.		
Lesson6	Grammar	1.1	Exam	공원에 사람이 많았습니다.	gông-uô-nê sa-ra-mi man-nat-ssưm-ni-ta.	Trong công viên đã có nhiều người.	https://luandai123.github.io/THTH/L6Gr1.1.mp3	
Lesson6	Grammar	1.2	Exam	저는 아침에 빵을 먹었어요.	cho-nưn a-trri-mê ppang-ưl mo-go-sso-yô.	Sáng nay tôi đã ăn bánh mì.	https://luandai123.github.io/THTH/L6Gr1.2.mp3	
Lesson6	Grammar	1.3	Exam	지난 주말에 여행을 갔어요.	chi-nan chu-ma-rê yo-hêng-ưl ga-sso-yô.	Cuối tuần trước tôi đã đi du lịch.	https://luandai123.github.io/THTH/L6Gr1.3.mp3	
Lesson6	Grammar	1.4	Exam	극장에서 영화를 봤어요.	gưk-chang-ê-so yong-hoa-rưl poa-sso-yô.	Tôi đã xem phim ở rạp.	https://luandai123.github.io/THTH/L6Gr1.4.mp3	
Lesson6	Grammar	2	Struc	N + 하고 — Và, cùng với				
Lesson6	Grammar	2	Def			Tiểu từ dùng để nối hai danh từ chỉ vật, người, hoặc đối tượng cùng tham gia hành động. Cũng có nghĩa "cùng với" khi chỉ người đồng hành.		
Lesson6	Grammar	2	Form			N + 하고 + N (không phân biệt patchim).		
Lesson6	Grammar	2.1	Exam	저는 어제 가게에서 빵하고 우유를 샀어요.	cho-nưn o-chê ga-gê-ê-so ppang-ha-gô u-yu-rưl sa-sso-yô.	Hôm qua tôi đã mua bánh mì và sữa ở cửa hàng.	https://luandai123.github.io/THTH/L6Gr2.1.mp3	
Lesson6	Grammar	2.2	Exam	어제 친구하고 도서관에서 공부했어요.	o-chê trin-gu-ha-gô tô-so-goa-nê-so gông-pu-hê-sso-yô.	Hôm qua tôi đã học cùng bạn ở thư viện.	https://luandai123.github.io/THTH/L6Gr2.2.mp3	
Lesson6	Grammar	2.3	Exam	저는 불고기하고 갈비를 좋아합니다.	cho-nưn pul-gô-gi-ha-gô gal-pi-rưl chô-a-ham-ni-ta.	Tôi thích món bulgogi và món galbi.	https://luandai123.github.io/THTH/L6Gr2.3.mp3	
Lesson6	Grammar	3	Struc	V-(으)ㅂ시다 — Hãy cùng... (đề nghị)				
Lesson6	Grammar	3	Def			Đuôi câu gắn sau thân động từ tạo thành câu đề nghị/yêu cầu với người có quan hệ ngang bằng hoặc thấp hơn.		
Lesson6	Grammar	3	Form			Thân từ không patchim + ㅂ시다 | Thân từ có patchim + 읍시다 | Động từ kết thúc bằng ㄹ thì lược bỏ ㄹ rồi + ㅂ시다.		
Lesson6	Grammar	3.1	Exam	우리 같이 영화를 봅시다.	u-ri ga-tri yong-hoa-rưl pôp-sxi-ta.	Chúng ta hãy cùng xem phim.	https://luandai123.github.io/THTH/L6Gr3.1.mp3	
Lesson6	Grammar	3.2	Exam	오늘은 같이 한국 음식을 먹읍시다.	ô-nư-rưn ga-tri han-guk ưm-sxi-gưl mo-gưp-sxi-ta.	Hôm nay chúng ta hãy cùng ăn món Hàn Quốc.	https://luandai123.github.io/THTH/L6Gr3.2.mp3	
Lesson6	Grammar	3.3	Exam	내일 도서관에서 숙제합시다.	nê-il tô-so-goa-nê-so suk-chê-hap-sxi-ta.	Ngày mai chúng ta hãy cùng làm bài tập ở thư viện.	https://luandai123.github.io/THTH/L6Gr3.3.mp3	
Lesson6	Speaking	1	Struc	Hội thoại 1 — Xem phim gì? Làm bài tập cùng nhau				
Lesson6	Speaking	1.1	Exam	내일 공포 영화 봅시다.	nê-il gông-phô yong-hoa pôp-sxi-ta.	Ngày mai chúng ta xem phim kinh dị nhé.	https://luandai123.github.io/THTH/L6Sp1.1.mp3	
Lesson6	Speaking	1.2	Exam	미안해요. 저는 공포 영화를 싫어해요. 액션 영화를 좋아해요.	mi-an-hê-yô. cho-nưn gông-phô yong-hoa-rưl sxi-ro-hê-yô. êk-sxon yong-hoa-rưl chô-a-hê-yô.	Xin lỗi. Tôi không thích phim kinh dị. Tôi thích phim hành động.	https://luandai123.github.io/THTH/L6Sp1.2.mp3	
Lesson6	Speaking	1.3	Exam	그래요? 그럼, 액션 영화를 봅시다.	kư-rê-yô? kư-rom, êk-sxon yong-hoa-rưl pôp-sxi-ta.	Vậy à? Vậy thì chúng ta xem phim hành động nhé.	https://luandai123.github.io/THTH/L6Sp1.3.mp3	
Lesson6	Speaking	2	Struc	Hội thoại 2 — Min Jun & Hương (민준 & 흐엉): Mua quà sinh nhật bạn				
Lesson6	Speaking	2.1	Exam	민준 씨, 어제 뭘 했어요?	min-chun sxi, o-chê muol hê-so-yô?	Min Jun ơi, hôm qua bạn đã làm gì?	https://luandai123.github.io/THTH/L6Sp2.1.mp3	
Lesson6	Speaking	2.2	Exam	내일이 친구 생일이에요. 그래서 동생하고 백화점에서 선물을 샀어요.	nê-i-ri trin-gu sêng-i-ri-ê-yô. kư-rê-so tông-sêng-ha-gô pê-koa-cho-mê-so son-mu-rưl sa-sso-yô.	Mai là sinh nhật bạn tôi. Vì thế tôi đã cùng em trai mua quà ở trung tâm thương mại.	https://luandai123.github.io/THTH/L6Sp2.2.mp3	
Lesson6	Speaking	2.3	Exam	무슨 선물을 샀어요?	mu-sưn son-mu-rưl sa-sso-yô?	Bạn đã mua quà gì vậy?	https://luandai123.github.io/THTH/L6Sp2.3.mp3	
Lesson6	Speaking	2.4	Exam	수영 모자를 샀어요. 흐엉 씨, 수영을 좋아해요?	su-yong mô-cha-rưl sa-sso-yô. hư-ong sxi, su-yong-ưl chô-a-hê-yô?	Tôi đã mua mũ bơi. Hương ơi, bạn thích bơi lội không?	https://luandai123.github.io/THTH/L6Sp2.4.mp3	
Lesson6	Speaking	2.5	Exam	네, 좋아해요.	nê, chô-a-hê-yô.	Vâng, tôi thích.	https://luandai123.github.io/THTH/L6Sp2.5.mp3	
Lesson6	Speaking	2.6	Exam	그럼 다음 주에 같이 수영장에 갑시다.	kư-rom ta-ưm chu-ê ga-tri su-yong-chang-ê gap-sxi-ta.	Vậy tuần sau chúng ta cùng đi hồ bơi nhé.	https://luandai123.github.io/THTH/L6Sp2.6.mp3	
Lesson6	Pronunciation	1	Struc	구개음화 — Âm hoá vòm miệng				
Lesson6	Pronunciation	1	Def			Khi patchim ㄷ, ㅌ đứng ngay trước nguyên âm 이, chúng được đọc chuyển thành ㅈ, ㅊ (âm vòm miệng) khi phát âm nối.		
Lesson6	Pronunciation	1	Form			Patchim ㅌ + 이 → đọc thành [치].		
Lesson6	Pronunciation	1.1	Exam	같이	ga-tri	cùng nhau → đọc âm hoá vòm miệng [가치]	https://luandai123.github.io/THTH/L6Pr1.1.mp3	
